y,Time
1046,75.543
1046,75.727
1046,75.759
1046,75.793
1046,75.826
1046,75.86
1046,75.926
1047,76.311
1048,76.376
1049,76.426
1050,76.527
1051,76.577
1053,76.611
1056,76.643
1059,76.677
1061,76.71
1062,76.744
1063,76.777
1064,76.81
1065,76.844
1066,76.877
1067,76.91
1068,76.96
1069,76.994
1072,77.027
1074,77.06
1077,77.094
1079,77.128
1081,77.161
1083,77.194
1084,77.227
1086,77.261
1087,77.293
1089,77.327
1091,77.361
1093,77.394
1094,77.428
1096,77.461
1099,77.494
1100,77.528
1102,77.561
1103,77.595
1105,77.628
1106,77.661
1108,77.695
1110,77.728
1113,77.761
1115,77.795
1118,77.829
1120,77.861
1122,77.895
1124,77.929
1126,77.962
1129,77.995
1132,78.029
1136,78.061
1140,78.096
1144,78.128
1149,78.161
1154,78.195
1158,78.229
1162,78.262
1165,78.295
1168,78.329
1171,78.362
1174,78.395
1177,78.429
1179,78.462
1181,78.495
1183,78.529
1186,78.562
1188,78.595
1191,78.629
1193,78.662
1194,78.697
1195,78.729
1196,78.762
1197,78.796
1197,78.83
1197,78.862
1198,78.896
1198,78.929
1199,78.963
1200,79.012
1200,79.046
1201,79.079
1202,79.129
1203,79.213
1203,79.247
1204,79.279
1205,79.313
1207,79.346
1209,79.38
1211,79.413
1213,79.446
1214,79.48
1216,79.513
1218,79.546
1219,79.58
1220,79.613
1222,79.647
1223,79.68
1225,79.713
1226,79.747
1228,79.78
1229,79.814
1230,79.847
1231,79.88
1233,79.914
1234,79.947
1235,79.98
1237,80.013
1238,80.047
1239,80.08
1240,80.113
1241,80.147
1242,80.181
1243,80.214
1244,80.247
1245,80.28
1246,80.315
1247,80.348
1248,80.38
1248,80.414
1249,80.447
1250,80.481
1251,80.531
1252,80.564
1253,80.598
1254,80.632
1255,80.664
1256,80.731
1256,80.814
1256,80.864
1256,80.981
1257,81.014
1258,81.065
1259,81.116
1260,81.149
1261,81.181
1262,81.231
1262,81.265
1263,81.348
1264,81.449
1265,81.499
1266,81.549
1267,81.615
1268,81.716
1269,81.799
1270,81.95
1271,81.999
1272,82.066
1273,82.149
1274,82.249
1275,82.349
1276,82.466
1277,82.516
1279,82.549
1280,82.583
1281,82.616
1282,82.717
1282,82.917
1282,82.95
1282,82.983
1282,83.016
1282,83.05
1283,83.083
1284,83.117
1287,83.15
1289,83.183
1291,83.217
1293,83.251
1295,83.283
1296,83.317
1297,83.351
1298,83.383
1299,83.418
1301,83.451
1303,83.484
1304,83.517
1305,83.551
1307,83.584
1308,83.618
1309,83.651
1310,83.684
1311,83.734
1312,83.768
1314,83.801
1316,83.835
1317,83.868
1318,83.901
1319,83.934
1320,83.967
1321,84.001
1322,84.035
1323,84.085
1324,84.119
1326,84.152
1327,84.184
1328,84.218
1330,84.252
1331,84.285
1333,84.318
1334,84.351
1336,84.385
1337,84.418
1338,84.451
1339,84.485
1340,84.519
1341,84.552
1342,84.585
1343,84.619
1345,84.651
1346,84.685
1347,84.719
1348,84.753
1349,84.785
1350,84.819
1352,84.852
1353,84.885
1355,84.919
1356,84.952
1357,85.002
1358,85.036
1359,85.069
1360,85.102
1361,85.136
1362,85.169
1363,85.202
1364,85.236
1365,85.303
1366,85.353
1366,85.402
1367,85.436
1368,85.469
1370,85.503
1372,85.536
1375,85.569
1377,85.603
1380,85.636
1381,85.669
1383,85.703
1384,85.754
1385,85.802
1386,85.836
1387,85.87
1389,85.903
1392,85.936
1394,85.97
1397,86.003
1399,86.037
1401,86.07
1402,86.103
1402,86.136
1404,86.17
1405,86.203
1406,86.237
1407,86.27
1408,86.303
1408,86.337
1409,86.37
1409,86.403
1409,86.437
1409,86.47
1410,86.503
1413,86.536
1416,86.57
1419,86.603
1423,86.637
1426,86.671
1428,86.705
1430,86.737
1431,86.77
1433,86.804
1435,86.837
1437,86.871
1440,86.904
1442,86.937
1446,86.97
1448,87.004
1450,87.037
1452,87.071
1454,87.104
1455,87.137
1456,87.171
1458,87.204
1459,87.238
1460,87.271
1461,87.304
1462,87.337
1463,87.371
1465,87.405
1467,87.438
1469,87.471
1472,87.504
1474,87.538
1478,87.572
1481,87.605
1484,87.638
1487,87.671
1490,87.705
1492,87.739
1495,87.772
1498,87.805
1500,87.839
1503,87.871
1504,87.905
1507,87.938
1509,87.971
1511,88.005
1515,88.039
1518,88.072
1521,88.105
1525,88.139
1528,88.172
1534,88.205
1537,88.239
1540,88.272
1543,88.305
1544,88.339
1546,88.372
1548,88.405
1549,88.439
1550,88.473
1551,88.505
1553,88.54
1554,88.572
1557,88.606
1562,88.639
1568,88.672
1575,88.705
1580,88.739
1586,88.772
1595,88.805
1602,88.839
1612,88.872
1620,88.906
1632,88.939
1642,88.972
1651,89.006
1664,89.039
1674,89.072
1686,89.106
1695,89.14
1703,89.172
1713,89.206
1721,89.24
1728,89.273
1739,89.306
1748,89.34
1756,89.373
1766,89.407
1775,89.439
1781,89.457
